Node,degree,indegree_nodes_defines,outdegree_nodes_defines,indegree_nodes_calls,outdegree_nodes_calls,betweenness,closeness,pagerank,hubs,authorities,eigenvector,combined_score
\lib\image::getImageDimensionsFromContent,0.07317073170731707,,,0.024390243902439025,0.08823529411764705,0.017793183892555527,0.030157313768259635,0.00017142053882128138,5.065533397740183e-17,0.024588140889751416,0.0,0.25850632881679103
\services\ai\index::Props,0.07317073170731707,,,0.04878048780487805,0.058823529411764705,0.02491045744957774,0.079796252230815,0.0034426372048605757,4.983898678658934e-17,1.1210807496913945e-16,2.442278458659353e-09,0.28892409825149173
\services\ai\groq\chat::Props,0.07317073170731707,,,0.04878048780487805,0.058823529411764705,0.001186212259503702,0.06868771700629489,0.004717059653837177,0.018800063175978654,0.0011214764656245527,2.499075632116554e-09,0.27528727998427444
\services\ai\groq\chat::createGroqResponse,0.07317073170731707,,,0.024390243902439025,0.08823529411764705,0.07473137234873321,0.079796252230815,0.00042401358252145647,0.00018858678213987842,8.330979841969472e-17,0.0,0.34093649467161286
\services\ai\cohere\chat::Props,0.07317073170731707,,,0.04878048780487805,0.058823529411764705,0.0,0.06868771700629489,0.0042139557167806575,0.01898864995811848,0.0022652289370065147,2.499075632116554e-09,0.274930303041236
\services\ai\mistral\chat::Props,0.07317073170731707,,,0.04878048780487805,0.058823529411764705,0.001186212259503702,0.06868771700629489,0.004717059653837177,0.01923502527490843,0.0037594607928588828,2.499075632116554e-09,0.27836022641043856
\services\ai\mistral\autocomplete::AutocompleteResponse,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.024125851014607704,0.026863846062968003,0.00043936212535767015,0.0026646698724454784,3.4078304074316707e-10,0.18106646973180035
\routes\chat\freeplan::AgentModel,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.021713265913146935,0.022162145950745848,0.0068288408436251915,0.04141596512198488,2.271886938287776e-10,0.21909295837232998
\types\user::UserMetadata,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.014475510608764624,0.025709157131832812,4.0234911078848565e-17,5.491234622583827e-17,4.583531897995591e-08,0.16715745389155495
\services\ai\mistral\autocomplete::AutocompleteProps,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.024125851014607704,0.026863846062968003,0.00043936212535767286,0.002664669872445495,3.4078304074316707e-10,0.18106646973180035
\types\user::UserIdentity,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.014475510608764624,0.025709157131832812,5.2783518551205504e-17,1.3101789639249273e-16,4.583531897995591e-08,0.16715745389155506
\types\user::UserAppMetadata,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.014475510608764624,0.025709157131832812,3.681256358638759e-17,3.4156287089477956e-17,4.583531897995591e-08,0.16715745389155492
\services\supabase\agents::getMarketplaceAgentAsAnonymous,0.04878048780487805,,,0.024390243902439025,0.058823529411764705,0.0009885102162530848,0.021713265913146935,0.0002168070328874003,0.056612006104380906,0.04101265133661769,0.0,0.2525375017223678
\services\ai\index::onFinal,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.079796252230815,0.023543099120382726,4.9197878224473256e-17,1.0927148904276587e-16,2.442278458659353e-09,0.23031209410911482
\types\index::Agent,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.07266138658517145,0.03558461017343382,0.0016375567753498363,0.009931552930607488,1.7039152037158297e-09,0.24678784848411625
\services\db\mixpanel::OwnerInfo,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.09813905497467541,0.05630754815575257,5.688236922850126e-17,1.5587685277739323e-16,2.3854812852021536e-09,0.281419345831548
\schemas\metadata::metadataSchema,0.04878048780487805,,,0.07317073170731707,0.0,0.0,0.05456153998688204,0.007637160344848143,5.2783518551205504e-17,0.04192982308094572,0.0,0.2260797429248711
\services\ai\azure\chat::Props,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.06868771700629489,0.02649690255218819,4.3223333830946206e-05,0.00026214347755200776,2.499075632116554e-09,0.22246272918458013
\types\index::FileObject,0.04878048780487805,,,0.024390243902439025,0.058823529411764705,0.0,0.0,0.002704643905611096,4.978318381080695e-17,1.1248767030252106e-16,5.67971734571944e-11,0.13469890508149024
\services\supabase\documents::createDocumentBucket,0.04878048780487805,,,0.024390243902439025,0.058823529411764705,0.00046601195909074005,0.021713265913146935,0.00014782297696868172,0.0648149761710781,0.041113187485626645,0.0,0.26024952562499293
\routes\extensions\index::extensions,0.04878048780487805,,,0.024390243902439025,0.058823529411764705,0.004744849038014808,0.019300680811686163,0.00016914400508388197,5.789470533186168e-17,2.143067251655001e-16,0.0,0.15620893497386693
\types\index::Profile_Plan,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.014475510608764624,0.03872961842983468,5.115271172878406e-17,1.211272809828288e-16,4.583531897995591e-08,0.18017791518955692
\types\index::CurrentPlan,0.04878048780487805,,,0.024390243902439025,0.058823529411764705,0.0,0.0,0.002704643905611096,5.1552293539551435e-17,1.334413042177857e-16,5.67971734571944e-11,0.13469890508149027
\routes\ip::ip,0.04878048780487805,,,0.024390243902439025,0.058823529411764705,0.00027260778634557125,0.019300680811686163,0.00016914400508388197,0.21904227587588546,2.4666263530559107e-16,0.0,0.3707789695980831
\types\index::MixPanelEvent,0.04878048780487805,,,0.024390243902439025,0.058823529411764705,0.0,0.0,0.002704643905611096,3.2811717659368715e-17,1.1311186676274547e-16,5.67971734571944e-11,0.1346989050814902
\routes\metadata::metadata,0.04878048780487805,,,0.024390243902439025,0.058823529411764705,0.008011230622155438,0.019300680811686163,0.00016914400508388197,0.10374827662572586,2.582494620133282e-16,0.0,0.2632235931837334
\types\index::PlanPricing,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.014475510608764624,0.03035272970222761,4.0769108219901275e-17,5.815217721161328e-17,4.583531897995591e-08,0.17180102646194975
\types\index::Bucket,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.014475510608764624,0.03872961842983468,5.283852646410747e-17,1.3135151169476003e-16,4.583531897995591e-08,0.18017791518955695
\services\supabase\profiles::updateAvatar,0.04878048780487805,,,0.0,0.08823529411764705,0.0,0.0,0.0,0.18211110183173135,2.0920558460959886e-16,0.0,0.3191268837542567
\types\index::Profile,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.019300680811686163,0.03747090862293698,3.8622167565004034e-17,4.513128225764734e-17,1.8483134976547238e-05,0.1837628128852382
\routes\chat\status\index::chatStatus,0.04878048780487805,,,0.024390243902439025,0.058823529411764705,0.004744849038014808,0.019300680811686163,0.00016914400508388197,5.0788146416197563e-17,2.1566247699444215e-16,0.0,0.15620893497386693
\services\supabase\organizations::getOrganizationOwnerDistinctId,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.033086881391462,0.0005458079149612868,0.16488426198717748,0.09944935257368058,0.0,0.42493904418291983
\schemas\chat::messageCreateShareAgentSchema,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0029655306487592547,0.033086881391462,0.0005211707521331734,0.0005737465849167662,0.10563761763979869,0.0,0.26975768733270833
\routes\vscode\index::vscode,0.04878048780487805,,,0.024390243902439025,0.058823529411764705,0.004744849038014808,0.019300680811686163,0.00016914400508388197,4.337536130117549e-17,2.339198156576299e-16,0.0,0.15620893497386693
\schemas\chat::NoAgentCompletionValidationType,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.02895102121752925,0.03957375936230311,4.0664404548224945e-05,0.0002466239291616328,3.652058253297591e-07,0.195785174435006
\schemas\models_pricing::EventSchema,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.004744849038014808,0.033086881391462,0.003921312896789528,5.262813966778952e-17,0.005254393608361438,0.0,0.1739801772502663
\services\supabase\documents::deleteDocumentById,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0007625650239666654,0.033086881391462,0.0005543361636325575,0.013679999025038692,0.06774203679993075,0.0,0.2427985587196691
\services\ai\index::onFinalObject,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.06868771700629489,0.04081759308324504,5.2956918736288274e-17,1.3206954427563792e-16,1.957117002987996e-06,0.23648000752218157
\types\user::Factor,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.014475510608764624,0.025709157131832812,3.7382954835131085e-17,3.7615630278871346e-17,4.583531897995591e-08,0.16715745389155492
\lib\integrations\gitlab-app\utils::UserData,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.023160816974023397,0.03291800837678767,4.991772206824754e-17,1.1363724132924097e-16,2.8398586728597184e-10,0.18305156595043556
\lib\integrations\slack-app\slack\command-functions\select-agent::Agent,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.014475510608764624,0.04143426233544578,5.2367760196019194e-17,1.2849638008659667e-16,1.135943469143888e-10,0.1828825133734434
\lib\integrations\slack-app\app-flow\interfaces::Option,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.023160816974023397,0.05547849885587775,5.500324441047517e-17,1.4448022343643032e-16,1.0,1.2056120561455397
\lib\integrations\slack-app\app-flow\init-bot::getAndSaveBotUserId,0.04878048780487805,,,0.024390243902439025,0.058823529411764705,0.007908081730024679,0.024125851014607704,0.0009569307753708018,0.003958283062811548,0.0002384677447841006,0.0,0.1691818754466806
\lib\email::ProviderNormalizationRules,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.019300680811686163,0.03349245643838421,5.057467682747431e-17,1.1762158010911713e-16,1.7039152037158289e-10,0.17976587773610053
\services\supabase\messages::updateLastAssistantMessage,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.004349444951513574,0.10639500297441999,0.0007106895704373299,0.013679999025038692,0.011481433398984869,0.0,0.26358931023603294
\lib\chat\tools-knowledge::Props,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.09813905497467541,0.023952623621180117,0.0028060836573602487,0.017018505123178086,2.3854812852021536e-09,0.26888901007751365
\lib\chat\streaming::Props,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.09813905497467541,0.022941532229474745,0.0010883257836242458,0.006600543742063451,2.3854812852021536e-09,0.2557421994309576
\services\ai\google\vertex\index::vertexAI,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.004744849038014808,0.09225957966309019,0.0017216153527334999,0.04293200707934226,0.0011594110352055723,0.0,0.2697902024840248
\lib\integrations\github-app\utils::TokenResponse,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.014475510608764624,0.04143426233544578,5.283557426540262e-17,1.3133360702229904e-16,1.135943469143888e-10,0.1828825133734434
\lib\integrations\slack-app\slack\services\supabase\workspaces::readWorkspace,0.04878048780487805,,,0.024390243902439025,0.058823529411764705,0.0059310612975185095,0.023160816974023397,0.0008461951172102274,0.01759973583833228,0.00023846774478403796,0.0,0.17977053809095023
\lib\bugsnag::Bugsnag,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.17370612730517546,0.056086850841690704,0.00042638150072574985,0.002585944198597177,3.7446376460328283e-07,0.3597784186255922
\lib\chat\tools-knowledge::processDocuments,0.04878048780487805,,,0.024390243902439025,0.058823529411764705,0.023724245190074038,0.09813905497467541,0.00048551070283059757,0.0028908137979061846,0.016852776817624822,0.0,0.27408666260219283
\lib\integrations\slack-app\slack\interfaces::AuthResponse,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.023160816974023397,0.04327657396064911,5.155533065921376e-17,1.2356910851431877e-16,2.8398586728597184e-10,0.19341013153429698
\lib\integrations\discord-app\services\supabase\interfaces::DiscordTokenResponse,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.014475510608764624,0.03107569675158433,0.00013586363440788046,0.000823993950486402,1.135943469143888e-10,0.17348380537447605
\lib\integrations\slack-app\app-flow\interfaces::Team,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.014475510608764624,0.027293895125869556,4.901635530468724e-17,1.0817057790911183e-16,4.583531897995591e-08,0.16874219188559178
\lib\integrations\slack-app\app-flow\interfaces::User,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.014475510608764624,0.027293895125869556,4.83883619711621e-17,1.043618861276368e-16,4.583531897995591e-08,0.16874219188559178
\lib\integrations\slack-app\codegpt\interfaces::CodeGPTRequest,0.04878048780487805,,,0.024390243902439025,0.058823529411764705,0.0,0.0,0.002704643905611096,0.0174662381026871,0.001031562276326242,5.67971734571944e-11,0.15319670546050343
\lib\integrations\slack-app\app-flow\interfaces::StateValues,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.019300680811686163,0.027056083143869893,5.966764342038227e-17,1.7276915140136752e-16,1.848313497654722e-05,0.17334798740617127
\lib\integrations\slack-app\app-flow\interfaces::Title,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.019300680811686163,0.027056083143869893,5.120689060469796e-17,1.214558682916534e-16,1.848313497654722e-05,0.17334798740617122
\lib\integrations\slack-app\slack\services\supabase\workspaces::readWorkspaces,0.04878048780487805,,,0.024390243902439025,0.058823529411764705,0.0026689775838833296,0.021713265913146935,0.00032521054933110045,0.01759973583833228,0.020203096228225463,0.0,0.1945045472320009
\lib\integrations\discord-app\codegpt\interfaces::Message,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.014475510608764624,0.03872961842983468,5.329203720119393e-17,1.3410199091952513e-16,4.583531897995591e-08,0.18017791518955695
\lib\response::cancel,0.04878048780487805,1.0,0.0,0.024390243902439025,0.029411764705882353,0.0,0.02895102121752925,0.024331831763291803,5.523961961589832e-17,1.4591380601474533e-16,5.111745611147491e-10,1.1558653499051954
\lib\integrations\discord-app\codegpt\interfaces::CodeGPTRequest,0.04878048780487805,,,0.024390243902439025,0.058823529411764705,0.0,0.0,0.002704643905611096,4.480023726325355e-17,7.951631682633158e-17,5.67971734571944e-11,0.1346989050814902
\routes\apikeys\index::apiKeys,0.04878048780487805,,,0.024390243902439025,0.058823529411764705,0.0024673214997677,0.019300680811686163,0.00016914400508388197,0.16650571521398078,3.1857361672641495e-16,0.0,0.32043712264960067
\types\env::Env,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.6489080207590813,1.0,5.476015282835879e-17,1.430059069723442e-16,1.5488021230042346e-06,1.7758823098768428
\routes\agents\marketplace\index::marketplaceAgents,0.04878048780487805,,,0.024390243902439025,0.058823529411764705,0.00035849970509445214,0.019300680811686163,0.00016914400508388197,0.18872274844442946,2.238945069572132e-16,0.0,0.34054533408537596
\lib\embeddings\index::Props,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.079796252230815,0.028539502140506056,4.279823933447754e-05,0.00025956533885432097,2.442278458659353e-09,0.2356108607074268
\lib\image::modifyImage,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0059310612975185095,0.032898887747192324,0.00217459618059642,5.020626069264829e-17,0.021511093762187353,0.0,0.18948837930313311
\lib\integrations\bitbucket-app\utils::getUserInfo,0.04878048780487805,,,0.024390243902439025,0.058823529411764705,0.007117273557022212,0.021713265913146935,0.0006504210986622009,5.354728827202885e-17,0.0187057621953227,0.0,0.1801809838832359
\lib\consts::ACCEPTED_IMAGE_FILES,0.04878048780487805,,,0.07317073170731707,0.0,0.0,0.04523597065238945,0.001824792526802285,5.2783518551205504e-17,0.04573010964135492,0.0,0.21474209233274183
\lib\integrations\gitlab-app\utils::TokenResponse,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.023160816974023397,0.04511888558585246,5.2604177213095967e-17,1.2993021624674615e-16,2.8398586728597184e-10,0.19525244315950038
\lib\integrations\bitbucket-app\utils::UserInfo,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.023160816974023397,0.03291800837678767,5.0316208934808714e-17,1.160540084709841e-16,2.8398586728597184e-10,0.18305156595043556
\lib\utils::getTextFromFile,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.001186212259503702,0.033086881391462,0.0012318581414056833,0.04293200707934226,0.047709770349404365,0.0,0.25311946953675646
\lib\integrations\slack-app\app-flow\interfaces::Submit,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.019300680811686163,0.027056083143869893,5.169994626652336e-17,1.2444618195702763e-16,1.848313497654722e-05,0.17334798740617122
\lib\usage::createNewUsageObject,0.04878048780487805,,,0.024390243902439025,0.058823529411764705,0.007117273557022212,0.021713265913146935,0.00014782297696868172,4.8734367987361905e-17,0.041113187485626757,0.0,0.20208581105184642
\lib\integrations\bitbucket-app\utils::UserData,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.023160816974023397,0.03291800837678767,5.601459788842564e-17,1.50613940904439e-16,2.8398586728597184e-10,0.1830515659504356
\lib\integrations\gitlab-app\utils::getUserInfo,0.04878048780487805,,,0.024390243902439025,0.058823529411764705,0.007117273557022212,0.021713265913146935,0.0006504210986622009,5.3560864486426184e-17,0.01870576219532265,0.0,0.18018098388323586
\lib\integrations\gitlab-app\utils::UserInfo,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.023160816974023397,0.03291800837678767,5.642666096938415e-17,1.5311304588870097e-16,2.8398586728597184e-10,0.18305156595043562
\lib\response::CodeGPTResponse,0.04878048780487805,,,0.04878048780487805,0.029411764705882353,0.0,0.02895102121752925,0.024331831763291803,5.400375497305457e-17,1.3841845971577676e-16,5.111745611147477e-10,0.18025559380763428
\lib\integrations\discord-app\services\supabase\servers::saveServer,0.024390243902439025,,,0.0,0.058823529411764705,0.0,0.0,0.0,0.01381586265944652,9.85665962818744e-17,0.0,0.09702963597365036
\types\index::GetColleagues,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.0,0.0207171311677229,5.295433867808993e-17,1.3205389658332784e-16,5.67971734571944e-11,0.09890938373528067
\lib\integrations\discord-app\services\supabase\servers::deleteServer,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.003558636778511106,0.021713265913146935,0.0005420175822185001,0.013679999025038692,0.018893403027529808,0.0,0.13657957483720545
\types\index::ModelPricing,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.0,0.0207171311677229,5.981495534103941e-17,1.7366257760761512e-16,5.67971734571944e-11,0.09890938373528071
\types\index::UsageType,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.0,0.0207171311677229,5.4241595687032894e-17,1.3986093039861748e-16,5.67971734571944e-11,0.09890938373528067
\types\index::BillingIntervals,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.0,0.0207171311677229,5.549855788718159e-17,1.4748423043344097e-16,5.67971734571944e-11,0.09890938373528069
\types\index::Organization,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.0,0.0207171311677229,5.188787966369828e-17,1.2558597173993328e-16,5.67971734571944e-11,0.09890938373528066
\lib\integrations\discord-app\services\supabase\servers::readServer,0.024390243902439025,,,0.0,0.058823529411764705,0.0,0.0,0.0,0.013954452038484345,1.6601714739883182e-16,0.0,0.09716822535268825
\lib\integrations\discord-app\services\supabase\servers::readServers,0.024390243902439025,,,0.0,0.058823529411764705,0.0,0.0,0.0,0.013954452038484345,1.138743519982809e-16,0.0,0.0971682253526882
\types\index::CountryData,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.0,0.0207171311677229,4.871809105563732e-17,1.0636164693258774e-16,5.67971734571944e-11,0.09890938373528065
\services\ai\google\vertex\consts::VERTEX_MODELS_MAP,0.024390243902439025,,,0.04878048780487805,0.0,0.0,0.09225957966309019,0.0017216153527334999,5.2783518551205504e-17,0.0011594110352056404,0.0,0.16831133775834647
\lib\chat\tools-knowledge::createKnowledge,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.079796252230815,0.0017605593611562506,0.002862662695977461,0.00017073249799265055,0.0,0.16278245929670176
\lib\integrations\bitbucket-app\utils::TokenResponse,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.0,0.0207171311677229,5.3192917144586657e-17,1.335008416320632e-16,5.67971734571944e-11,0.09890938373528067
\services\ai\groq\index::groq,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.002372424519007404,0.06868771700629489,0.0011562639093715583,0.04293200707934226,1.1138002878845446e-05,0.0,0.19335180302765534
\lib\integrations\discord-app\codegpt\interfaces::CodeGPTConfig,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.0,0.0207171311677229,5.4139178216497995e-17,1.3923978275662566e-16,5.67971734571944e-11,0.09890938373528067
\lib\integrations\discord-app\codegpt\interfaces::CodeGPTResponse,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.0,0.0207171311677229,5.820438765982152e-17,1.6389470976014803e-16,5.67971734571944e-11,0.0989093837352807
\services\ai\cohere\index::cohere,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.002372424519007404,0.06868771700629489,0.0008671979320286694,0.04293200707934226,0.0011437524713820949,0.0,0.19419535151881573
\services\supabase\messages::saveMessages,0.024390243902439025,,,0.0,0.058823529411764705,0.0,0.0,0.0,0.016632067326383376,6.482426362363777e-17,0.0,0.09984584064058719
\services\ai\azure\index::openaiVisionClient,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.001186212259503702,0.06868771700629489,0.0008671979320286694,0.04293200707934226,0.0002595906919793575,0.0,0.19212497747990928
\lib\integrations\discord-app\commands\resumen::handleResumenCanalCommand,0.024390243902439025,,,0.0,0.058823529411764705,0.0,0.0,0.0,5.864132798985735e-17,1.36861575060437e-16,0.0,0.08321377331420393
\services\supabase\usage-log::saveUsageLog,0.024390243902439025,,,0.0,0.058823529411764705,0.0,0.0,0.0,0.013816167269954707,1.4219282936469302e-16,0.0,0.09702994058415858
\services\ai\aws\chat::formatLlamaPrompt,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.000593106129751851,0.06868771700629489,0.0011562639093715583,0.018615149356608185,1.113800287892619e-05,0.0,0.16725562691566578
\lib\utils::cleanText,0.024390243902439025,,,0.04878048780487805,0.0,0.0,0.11006379618043446,0.0006333336797992793,5.2783518551205504e-17,0.05796596430325136,0.0,0.24183382587080227
\lib\consts::premiumModelsMap,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.02491045744957774,0.079796252230815,0.003521118722312503,5.419945766801031e-17,1.368310115080869e-16,0.0,0.18642008091346582
\types\index::UpcomingPayment,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.0,0.0207171311677229,4.719685624103014e-17,9.713557043339168e-17,5.67971734571944e-11,0.09890938373528062
\schemas\chat::messageCreateValidator,0.024390243902439025,,,0.0,0.058823529411764705,0.0,0.0,0.0,0.027447851329962834,1.2987203293366216e-16,0.0,0.11066162464416669
\lib\chat\tools-knowledge::getModelMaxChunks,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.047448490380148076,0.09813905497467541,0.00048551070283059757,5.374200974688675e-17,0.0168527768176248,0.0,0.24111808538603935
\types\index::Organization_user,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.0,0.0207171311677229,5.2757235914530575e-17,1.308584958750742e-16,5.67971734571944e-11,0.09890938373528066
\types\index::Features,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.0,0.0207171311677229,5.317797071160317e-17,1.334101936053604e-16,5.67971734571944e-11,0.09890938373528067
\types\index::ActiveSuscriptionPlan,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.0,0.0207171311677229,5.135911577074698e-17,1.223790926443867e-16,5.67971734571944e-11,0.09890938373528066
\types\index::BillingAddress,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.0,0.0207171311677229,4.6761018780551186e-17,9.44922771607272e-17,5.67971734571944e-11,0.09890938373528062
\types\index::Subscription,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.0,0.0207171311677229,5.1627492529509926e-17,1.2400676017025296e-16,5.67971734571944e-11,0.09890938373528066
\lib\integrations\discord-app\redirector::CLIENT_ID,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.002372424519007404,0.023160816974023397,0.0011897032552534454,0.04293200707934226,1.3842285306107988e-16,0.0,0.14784720433838705
\types\index::UsageLog,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.0,0.0207171311677229,5.759196402498984e-17,1.6018044602478134e-16,5.67971734571944e-11,0.0989093837352807
\lib\ai\question-generator::questionGenerator,0.024390243902439025,,,0.0,0.058823529411764705,0.0,0.0,0.0,0.04335419559250281,1.5061815187832868e-16,0.0,0.12656796890670668
\lib\integrations\slack-app\slack\services\supabase\agents::getAgentsByOrgId,0.024390243902439025,,,0.0,0.058823529411764705,0.0,0.0,0.0,0.013845785999242724,1.19528367954431e-16,0.0,0.09705955931344659
\lib\integrations\github-app\utils::UserData,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.0,0.0207171311677229,5.847851755895044e-17,1.6555726927811003e-16,5.67971734571944e-11,0.0989093837352807
\lib\numbers::normalizeFloat,0.024390243902439025,,,0.04878048780487805,0.0,0.0,0.04008602937811742,0.0030029959176546116,5.2783518551205504e-17,0.025076537735174948,4.543773876575552e-10,0.14133629519264151
\lib\integrations\slack-app\slack\services\supabase\interfaces::ChannelType,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.0,0.0207171311677229,6.053396929754652e-17,1.7802329674382375e-16,5.67971734571944e-11,0.09890938373528071
\lib\integrations\slack-app\slack\services\supabase\workspaces::getAllWorkspacesByOrg,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0008896591946277765,0.021713265913146935,0.00032521054933110045,0.013679999025038692,0.020203096228225435,0.0,0.13500348342113033
\routes\chat\lib\openai::MODEL_MAP,0.024390243902439025,,,0.04878048780487805,0.0,0.0,0.04008602937811742,0.0005599563542540032,5.2783518551205504e-17,0.05035863640123648,0.0,0.16417535384092505
\routes\chat\lib\openai::APIKEY_MAP,0.024390243902439025,,,0.04878048780487805,0.0,0.0,0.04008602937811742,0.0005599563542540032,5.2783518551205504e-17,0.05035863640123644,0.0,0.164175353840925
\lib\integrations\slack-app\slack\services\supabase\workspaces::deleteWorkspace,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0008896591946277765,0.021713265913146935,0.00032521054933110045,0.013679999025038692,0.02020309622822545,0.0,0.13500348342113036
\lib\response::getNextValue,0.024390243902439025,,,0.04878048780487805,0.0,0.0,0.03733157999102455,0.003648502365222207,5.2783518551205504e-17,1.6911200590148383e-16,5.111745611147491e-10,0.11415081457473862
\schemas\chat::noSessionChatSchema,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0014827653243796274,0.021713265913146935,0.0002168070328874003,0.0005737465849167662,0.04101265133661778,0.0,0.14319148870270892
\services\supabase\agents::getMarketplaceAgentById,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.000593106129751851,0.021713265913146935,0.00027100879110925004,0.013679999025038692,0.055145259068801494,0.0,0.16959489143860862
\lib\ai\question-generator::anthropicFunction,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.014475510608764624,0.001554143261730888,0.04293200707934226,0.0025605143151467254,0.0,0.13971442777574491
\lib\usage::usageAdapter,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.023160816974023397,0.0016169827947716004,5.237418963296267e-17,1.0894288691776301e-16,0.0,0.10297005227955557
\routes\chat\freeplan::onFinal,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.021713265913146935,0.0002168070328874003,0.020463277290403353,0.041012651336617675,0.0,0.16159825408381578
